-0.56500524,3.4737802,8.228618
-1.0438689,3.1986058,10.840384
-1.326222,3.0762727,12.468401
-0.038285162,2.9063823,11.580364
1.6351951,2.9446673,10.249058
2.2743778,2.9039893,9.001799
2.4323041,3.0738797,7.574779
1.5275182,3.464209,6.5407805
-2.2097716,4.9319067,6.96431
-5.7146587,6.9595246,8.99462
-2.6575286,5.539983,10.723136
0.77796644,3.5766716,11.149357
0.392722,4.158427,9.945169
0.3807579,4.668397,7.5532436
0.32333016,5.0252266,6.1791654
0.16031912,5.195117,6.1360946
0.27038896,5.1640105,7.1273212
0.18664017,5.0563335,8.580363
0.016749758,5.0850472,9.238688
0.047856454,5.046762,9.140582
-0.04546363,4.7955155,8.946764
0.4214359,4.915157,8.712267
1.0247263,5.5447683,8.5372925
1.218545,5.6261244,8.556435
0.6750751,5.4299126,8.810373
-0.23928227,5.532804,8.963513
0.0,5.3653064,9.068798
0.94337034,5.3075795,8.630612
2.341377,5.7816577,6.559923
2.8202405,5.9039907,5.346164
1.6615162,5.468198,6.2844496
1.0630114,5.4705906,10.253843
1.1156535,5.4059844,14.199308
0.69182485,4.915157,13.342379
-0.08135597,4.1727834,8.9826565
-0.09332009,3.313461,3.816253
1.1443675,3.5910287,3.49053
3.8880377,4.749753,8.240582
4.9031925,4.5320063,12.497114
1.7404794,3.3182468,12.6625185
-1.556232,2.9183464,9.344272
-2.5259235,3.5479577,6.698707
-2.396412,5.499305,5.7553368
-0.8787641,7.7330046,8.192725
1.5586249,7.886145,11.43171
2.6479573,6.3849483,11.185249
2.9781668,5.2573304,8.793623
2.7221348,5.468198,6.049953
1.8290138,6.296414,5.034798
1.448555,6.8518476,5.3796635
2.1690936,5.793622,2.4155545
5.111368,6.370591,1.4796617
7.7162547,8.633005,5.453841
7.510173,8.314759,7.268498
6.9451675,7.457531,6.6460648
6.0116677,6.698707,5.2477593
4.2281175,5.4346986,4.0005
2.7101707,4.57747,2.9135606
2.300699,3.7923248,1.2687942
3.6870406,3.828217,0.43100718
5.1903315,4.6396832,3.4809587
4.5726843,3.6774693,8.115856
5.118547,2.5953152,8.293224
7.493423,2.748456,4.2664027
12.602399,2.8106692,2.1499512
19.435402,7.213463,2.4801607
16.064514,7.9076805,4.5224347
9.418449,3.4737802,5.18076
8.958728,3.2871401,4.108177
9.748658,3.777968,4.929514
8.941978,3.4594233,4.45065
7.8071823,2.4466612,5.1472607
5.0682974,1.462912,9.959526
4.1871405,3.0690942,8.872586
8.491829,4.9989057,3.4546378
5.2980084,-1.4988043,5.309973
14.443676,6.0834527,6.914061
17.065012,13.100405,3.6511483
6.626922,5.63091,0.91226363
7.11775,5.18076,1.7285153
7.1081786,4.953442,5.6333027
7.5942206,4.7306104,7.7665043
4.072285,3.8353956,5.276473
3.4737802,2.6096723,3.315854
13.741981,0.19381863,3.7947176
15.171392,0.11724831,2.7053852
8.520542,2.6623142,2.0805593
8.180761,3.0810583,1.9728823
7.917252,2.2839491,2.4538395
7.21107,1.4222339,2.7245276
7.4790664,1.5753746,1.5323038
7.7330046,1.4796617,1.2664014
7.146464,2.0805593,1.5107684
8.350652,2.801098,2.0685952
10.5029955,1.8170497,1.0366904
10.627422,1.7787645,0.64636123
8.65454,2.6551359,2.1571295
6.99781,3.3038898,2.1906292
9.46152,4.194319,1.6328024
11.43171,4.359723,0.98644114
8.219047,3.275176,-0.09332009
5.8343,3.0092735,0.948156
11.068001,3.478566,3.0909286
17.04587,2.9422746,4.766503
13.840385,2.14038,5.489733
8.060822,2.300699,5.073083
6.9020967,2.0685952,5.374878
8.403294,0.9553344,5.2334023
9.530911,0.33290145,4.8792644
9.562018,0.49800622,5.0276194
9.703195,0.79710907,5.7074804
11.29532,0.5386842,5.982954
12.394223,0.0526421,4.874479
7.785647,1.3166506,3.3732817
4.534399,2.2935205,2.3557339
6.519245,1.189831,1.378864
7.309176,0.2632105,0.8330014
7.845467,-0.7396813,1.2113664
8.661719,-1.5921243,1.7811574
9.361021,-1.3214363,1.8242282
9.734302,-1.0845468,1.5753746
9.904491,-1.4102699,1.582553
9.760623,-1.4294125,1.9414765
9.593125,-1.2352947,2.5354948
9.609875,-0.6583253,2.9949167
9.535697,0.15314065,2.9566314
9.518948,0.35204405,2.65035
10.201201,0.04546363,2.0111675
10.53171,-0.41904306,1.6399808
9.564411,-0.3592225,1.9704895
9.806087,-0.09571291,2.260021
9.739087,1.2017952,3.0499516
10.191629,2.516053,2.908775
13.066905,2.571387,2.2073789
14.54896,2.8465617,3.0092735
13.682159,3.5216367,3.5886357
11.781362,3.926323,3.818646
10.275378,3.696612,3.9215372
8.891729,3.423531,3.4857445
7.5556364,3.4857445,2.691028
7.213463,3.83061,1.759622
7.5556364,3.8042889,1.1108679
8.029715,3.1866415,0.7612167
8.697611,2.219343,0.7013961
9.552447,1.4246268,0.81864446
10.337592,1.3238292,0.811466
10.541281,1.6447664,1.0749756
9.890134,2.1499512,1.4198412
8.867801,2.6814568,1.4174483
7.9651084,2.8992038,1.2759727
7.3235326,2.8633113,0.9409775
7.0196443,2.7005994,0.622433
7.038787,2.5378876,0.4549354
7.4048886,2.4945176,0.38554356
8.032107,2.6048865,0.36400816
8.616255,2.774777,0.39032918
8.879765,2.798705,0.3807579
9.02812,2.5809584,0.21774685
9.516555,2.2743778,-0.031106694
10.577173,1.8649062,0.031106694
11.434103,0.9720842,0.55304116
11.017752,1.7931215,0.77318084
11.099108,4.067499,0.17706887
11.953645,4.7210393,0.12203395
11.996716,4.7114677,1.4772689
12.839587,4.469793,2.9015965
13.979169,4.060321,3.83061
12.995121,4.0387855,4.196712
10.390533,3.8641095,3.8665023
8.403294,3.571886,3.1483564
7.795218,2.992524,2.3892334
7.5460653,1.9630119,1.9510478
7.2732835,0.7396813,1.6304095
7.778468,0.17706887,1.8026928
8.712267,0.16271193,2.3102703
8.906086,0.12203395,2.2839491
8.7984085,0.37357944,2.0638096
8.400901,0.5051847,2.111666
7.9076805,0.30897322,1.9247267
7.7066836,-0.12203395,1.2711871
7.632506,-0.8955139,0.57936215
8.063214,-1.625624,0.44775695
8.649755,-1.9055841,0.7588239
9.02812,-1.6830516,1.0295119
9.564411,-1.07019,1.4988043
10.021739,-0.33050862,2.1714866
10.036097,0.62961143,2.8704898
9.91167,1.8170497,3.5431721
9.947562,2.7149563,3.9741793
10.191629,3.181856,4.045964
10.328021,3.0475588,3.7061832
9.993026,1.9800607,3.112464
9.7654085,0.4334,2.5953152
10.237094,-0.83060855,2.219343
10.747064,-1.5370895,2.0805593
10.94836,-1.3501502,2.3437698
11.300105,-0.0071784677,3.098107
11.630613,1.5346966,3.8712878
11.891431,2.5809584,3.9741793
11.917752,3.315854,4.254439
10.981859,3.696612,4.7425747
9.313165,3.7133617,4.5894337
7.603792,3.2560334,2.9207392
8.889337,2.7125635,2.1882362
8.889337,2.7125635,2.1882362
9.798908,1.759622,1.4054842
9.46152,0.73489565,0.6870392
9.164511,0.09332009,0.43818563
9.255438,-0.038285162,0.3807579
9.032906,0.021535404,0.32333016
8.434401,-0.023928227,0.33050862
7.993822,-0.050249275,0.4429713
