0.22731815,3.897609,10.083953
0.19860429,3.0909286,11.563615
-0.63200426,3.042773,11.58515
-1.1347961,3.112464,11.154142
-1.5873387,3.3062828,9.669696
-1.2735798,3.749254,7.6923265
0.5195416,4.223332,7.8957167
2.5354948,4.469793,9.810872
2.7053852,4.5894337,10.598709
1.5418751,4.5966125,9.23151
0.7085746,4.2592244,7.701898
0.61764735,4.249653,7.728219
1.3142579,4.735396,8.475079
2.070988,4.9055853,8.542078
2.693421,4.74736,8.17119
2.9997022,4.613362,8.134998
2.6312077,4.438686,8.293224
2.1547368,4.706682,8.448758
2.231307,5.4035916,8.475079
2.3724837,5.6524453,7.9340014
0.78753775,5.899205,7.144071
-1.3453646,6.195915,7.091429
0.07178468,5.573482,8.032107
2.8513472,5.19751,9.123833
3.4139597,5.496912,8.831908
2.516053,5.573482,7.1488566
1.5753746,5.4227343,6.066703
1.6208383,5.266902,6.641279
2.3605196,5.2166524,8.367402
2.8848467,4.979763,9.6529455
2.94706,5.0108695,8.913264
2.8226335,5.382056,6.629315
2.1738794,5.343771,5.19751
2.0398812,4.9510493,6.1600227
3.1459637,5.154439,8.192725
3.7061832,5.547161,8.839087
2.6479573,5.343771,8.649755
1.9366908,5.1735816,8.5779705
3.126821,5.3772707,8.563613
3.5168512,5.5447683,8.82473
2.7436702,5.4203415,9.602696
2.5522444,5.3243294,10.339985
2.2337,4.941478,9.640982
1.6567305,4.558327,7.400103
1.625624,4.429115,5.7696934
2.1308086,4.2185464,6.942775
2.1834507,3.9717865,9.08794
1.4605191,3.2775688,10.335199
0.6056832,2.4969103,10.634602
0.19621146,2.2576282,10.876276
-0.3687938,2.2337,12.166905
-1.7931215,2.8513472,13.562519
-1.1682956,4.108177,13.371093
1.8840487,4.57747,11.652149
4.0244284,4.5894337,10.447961
4.9869413,4.8361936,9.638589
5.6261244,5.1065826,8.489435
5.927919,5.5926247,8.403294
6.4570317,6.5575304,8.491829
6.1265235,5.195117,6.1504517
3.6173496,3.4857445,2.9614172
2.3772693,5.032405,4.1871405
4.098606,5.4634123,4.1225343
5.748158,4.398008,0.5841478
6.0427747,4.5559344,-0.17467605
6.9212394,6.06431,0.34965122
10.0265255,7.902895,3.6631124
